,year,COUNTRY,mount_kba_area,kba,cum_overlap,cum_percPA
39532,2001,PHL,74197946484,74197946484,24709485554,33.30211512
39533,2001,PNG,39134788419,39134788419,5658434668,14.45883547
39534,2001,POL,5961386005,5961386005,4850220614,81.36062
39535,2001,PRI,1885563155,1885563155,593691660.8,31.48617214
39536,2001,PRK,1127710544,1127710544,0,0
39537,2001,PRT,13507032417,13507032417,6824452293,50.5251789
39538,2001,PRY,4814143497,4814143497,4298204090,89.28284113
39539,2001,PSE,1899381100,1899381100,376147528,19.80368911
39540,2001,PYF,126371282.6,126371282.6,0,0
39541,2001,REU,1375671690,1375671690,142180363.6,10.33534125
39542,2001,ROU,29660168249,29660168249,10868023126,36.64181213
39543,2001,RUS,4.51294E+11,4.51294E+11,1.79241E+11,39.7171286
39544,2001,RWA,5809084522,5809084522,2209364114,38.0329139
39545,2001,SAU,25307037331,25307037331,14132960193,55.84596888
39546,2001,SDN,9534571050,9534571050,8399680300,88.09709694
39547,2001,SEN,8543309588,8543309588,8164475980,95.56572773
39548,2001,SGS,3496304723,3496304723,0,0
39549,2001,SHN,188119019.5,188119019.5,81276028.75,43.20457813
39550,2001,SJM,59328163374,59328163374,44966707820,75.79319039
39551,2001,SLB,6998809470,6998809470,104202059.3,1.488854066
39552,2001,SLE,4209833796,4209833796,1615614476,38.37715584
39553,2001,SLV,3202520351,3202520351,71509911.47,2.232926059
39554,2001,SOM,9617525883,9617525883,0,0
39555,2001,SRB,9924814813,9924814813,3024308136,30.47218707
39556,2001,SSD,51819760793,51819760793,26529568989,51.19585383
39557,2001,STP,777443271.1,777443271.1,0,0
39558,2001,SUR,39376384561,39376384561,16506986931,41.9210324
39559,2001,SVK,12886764181,12886764181,4783560846,37.1199533
39560,2001,SVN,5008062138,5008062138,1138341755,22.73018431
39561,2001,SWE,14249867777,14249867777,11623993856,81.57264361
39562,2001,SWZ,1904360504,1904360504,471392277.8,24.75331098
39563,2001,SYC,141803298.1,141803298.1,104374256.6,73.60495697
39564,2001,SYR,5254678484,5254678484,0,0
39565,2001,TCD,1739715614,1739715614,1739711484,99.99976263
39566,2001,TGO,2165621490,2165621490,2075182105,95.82386001
39567,2001,THA,81468891068,81468891068,56952464870,69.90700883
39568,2001,TJK,8531617644,8531617644,2958365302,34.67531511
39569,2001,TKM,15616698481,15616698481,4062798860,26.01573479
39570,2001,TLS,5335904599,5335904599,545730956.2,10.22752461
39571,2001,TON,70322026.57,70322026.57,0,0
39572,2001,TTO,537181760.9,537181760.9,224649385.7,41.81999503
39573,2001,TUN,9491864350,9491864350,5109211247,53.82726785
39574,2001,TUR,39446693366,39446693366,1363705246,3.457083801
39575,2001,TWN,6513135462,6513135462,5535103251,84.98369616
39576,2001,TZA,1.79575E+11,1.79575E+11,1.75479E+11,97.71894843
39577,2001,UGA,21904875127,21904875127,23683013542,108.1175465
39578,2001,UKR,3832586985,3832586985,646367023.2,16.86503205
39579,2001,USA,4.36424E+11,4.36424E+11,1.10753E+11,25.37740387
39580,2001,UZB,15860987882,15860987882,5097073239,32.13591283
39581,2001,VCT,214303794,214303794,146425837.5,68.32629268
39582,2001,VEN,1.81588E+11,1.81588E+11,1.56666E+11,86.27577188
39583,2001,VGB,9338983.318,9338983.318,355335.7753,3.804865725
39584,2001,VIR,29303051.36,29303051.36,2908946.32,9.927110605
39585,2001,VNM,33351781153,33351781153,7128635335,21.37407685
39586,2001,VUT,3832428910,3832428910,284888187.5,7.433619622
39587,2001,WSM,1102962723,1102962723,120163320.3,10.89459488
39588,2001,YEM,1930342980,1930342980,0,0
39589,2001,ZAF,1.80058E+11,1.80058E+11,59303035841,32.93558636
39590,2001,ZMB,38977467606,38977467606,33627324235,86.27375327
39591,2001,ZWE,14490246292,14490246292,12692261604,87.59175895
39592,2001,NA,8071363525,8071363525,0,0
39593,2002,AFG,16331460902,16331460902,14786016.63,0.090537011
39594,2002,AGO,18350580764,18350580764,15231525189,83.00295988
39595,2002,ALB,6981720191,6981720191,678240432.3,9.714517536
39596,2002,AND,474631265.5,474631265.5,69616910.38,14.66757785
39597,2002,ARE,122931159.8,122931159.8,0,0
39598,2002,ARG,1.41206E+11,1.41206E+11,79985508000,56.64442325
39599,2002,ARM,11021516898,11021516898,3493941119,31.70109116
39600,2002,ASM,2522538123,2522538123,381608.9073,0.015127974
39601,2002,ATA,31399811.85,31399811.85,0,0
39602,2002,ATF,2627109984,2627109984,0,0
39603,2002,AUS,1.12166E+11,1.12166E+11,49449169529,44.08578817
39604,2002,AUT,12632799987,12632799987,9181713655,72.68154063
39605,2002,AZE,11698672988,11698672988,3490157195,29.83378712
39606,2002,BDI,1140478579,1140478579,1033938992,90.65834386
39607,2002,BEL,3229304257,3229304257,778127843.9,24.09583557
39608,2002,BES,40883902.37,40883902.37,21126562.09,51.67452436
39609,2002,BFA,79401708.17,79401708.17,79396579.61,99.993541
39610,2002,BGD,1333561822,1333561822,275498542,20.65885042
39611,2002,BGR,23713397484,23713397484,7573484615,31.93757714
39612,2002,BIH,982214131.5,982214131.5,83931345.7,8.545116896
39613,2002,BLZ,24137903141,24137903141,8076615497,33.46030287
39614,2002,BOL,1.38246E+11,1.38246E+11,1.01102E+11,73.1317841
39615,2002,BRA,4.20208E+11,4.20208E+11,2.07611E+11,49.40665045
39616,2002,BRN,1736355118,1736355118,782324830.1,45.05557774
39617,2002,BTN,13806202681,13806202681,11115752271,80.51274147
39618,2002,BWA,8916372422,8916372422,0,0
39619,2002,CAF,36174744975,36174744975,35599453953,98.4096888
39620,2002,CAN,62756754478,62756754478,10698754444,17.04797282
39621,2002,CHE,5464191470,5464191470,928971805.7,17.00108444
39622,2002,CHL,52892758432,52892758432,33344401807,63.04152552
39623,2002,CHN,7.16106E+11,7.16106E+11,9420303449,1.315489924
39624,2002,CIV,13233237214,13233237214,12856316085,97.15170881
39625,2002,CMR,13779322218,13779322218,11018516977,79.96414339
39626,2002,COD,70458032007,70458032007,45923198768,65.17808894
39627,2002,COG,15310919460,15310919460,6535149532,42.68293324
39628,2002,COK,2600360.171,2600360.171,0,0
39629,2002,COL,94192789942,94192789942,63827024595,67.76211283
39630,2002,COM,1509128138,1509128138,204331.0825,0.013539677
39631,2002,CPV,8759049410,8759049410,0,0
39632,2002,CRI,33687817760,33687817760,16234729663,48.19169285
39633,2002,CUB,6618478570,6618478570,1551128044,23.43632344
39634,2002,CYP,1938793668,1938793668,145609512.5,7.51031504
39635,2002,CZE,6943852822,6943852822,5270321315,75.89909305
39636,2002,DEU,23340999970,23340999970,11863496556,50.82685648
39637,2002,DJI,548131161.6,548131161.6,0,0
39638,2002,DMA,233350928.1,233350928.1,100303710.6,42.98406329
39639,2002,DOM,7378792838,7378792838,2609881322,35.3700311
39640,2002,DZA,1.86065E+11,1.86065E+11,77943948463,41.89068409
39641,2002,ECU,97748622037,97748622037,35604233590,36.42428184
39642,2002,EGY,28131495821,28131495821,14226977796,50.57312944
39643,2002,ERI,10652979757,10652979757,4160273853,39.05267773
39644,2002,ESP,1.80743E+11,1.80743E+11,70719354210,39.12693879
39645,2002,ETH,1.2756E+11,1.2756E+11,51579900450,40.43587773
39646,2002,FIN,12288036249,12288036249,11015327503,89.64270026
39647,2002,FJI,18766331090,18766331090,400780108.1,2.135633791
39648,2002,FLK,424671618,424671618,10665069.68,2.511368604
39649,2002,FRA,40870705604,40870705604,18686838840,45.72184053
39650,2002,FRO,15888262.24,15888262.24,0,0
39651,2002,FSM,149584532.9,149584532.9,0,0
39652,2002,GAB,27142642220,27142642220,23473476088,86.48191247
39653,2002,GBR,20261279591,20261279591,15845623235,78.20642899
39654,2002,GEO,15839349139,15839349139,2675404292,16.89087265
39655,2002,GHA,4357221634,4357221634,3534076889,81.10849494
39656,2002,GIB,177399899.6,177399899.6,0,0
39657,2002,GIN,3118335866,3118335866,2565424408,82.26902163
39658,2002,GLP,392009845.6,392009845.6,365714416,93.29215074
39659,2002,GNQ,3312094660,3312094660,3311991314,99.99687974
39660,2002,GRC,40993725279,40993725279,19065211966,46.50763461
39661,2002,GRD,33433398.72,33433398.72,19882594.54,59.46925919
39662,2002,GRL,25393699318,25393699318,11215303502,44.16569387
39663,2002,GTM,51729613845,51729613845,13012616481,25.15506209
39664,2002,GUF,22336553322,22336553322,1624079771,7.270950661
39665,2002,GUY,2521603105,2521603105,0,0
39666,2002,HKG,776755434.9,776755434.9,553868328.4,71.30536892
39667,2002,HMD,391219532.6,391219532.6,391219532.6,100
39668,2002,HND,20013192139,20013192139,18361404926,91.746508
39669,2002,HRV,19831243938,19831243938,6159675002,31.06045703
39670,2002,HTI,4709932936,4709932936,318629710.5,6.765058331
39671,2002,HUN,4994811143,4994811143,1856202538,37.16261706
39672,2002,IDN,2.44273E+11,2.44273E+11,40311438248,16.50258567
39673,2002,IND,1.50902E+11,1.50902E+11,42329122924,28.05068349
39674,2002,IRL,3395766683,3395766683,968854901.4,28.53125647
39675,2002,IRN,75916321457,75916321457,65446929831,86.20930068
39676,2002,IRQ,3770694290,3770694290,0,0
39677,2002,ISL,11275891132,11275891132,4027726508,35.71980663
39678,2002,ISR,7274151186,7274151186,758529351,10.42773695
39679,2002,ITA,59517508330,59517508330,30146968879,50.65226977
39680,2002,JAM,6191755671,6191755671,3801879130,61.40227961
39681,2002,JOR,7503151500,7503151500,510753828.9,6.807190671
39682,2002,JPN,3.19625E+11,3.19625E+11,53278677565,16.6691246
39683,2002,KAZ,44916991381,44916991381,9189621721,20.45912123
39684,2002,KEN,60383752799,60383752799,36066244482,59.72839184
39685,2002,KGZ,2159779593,2159779593,1248656608,57.81407565
39686,2002,KHM,43270945271,43270945271,11516537335,26.61494281
39687,2002,KNA,65942608.97,65942608.97,0,0
39688,2002,KOR,1295433536,1295433536,303872942.8,23.45723917
39689,2002,LAO,51267444609,51267444609,32750854328,63.88236156
39690,2002,LBN,2516835227,2516835227,331466895.5,13.16998792
39691,2002,LBR,11423112135,11423112135,1551282009,13.58020468
39692,2002,LBY,3684771.576,3684771.576,0,0
39693,2002,LCA,240337066,240337066,93679906.75,38.97855138
39694,2002,LIE,10126161.97,10126161.97,10229729.51,101.0227719
39695,2002,LKA,4551204726,4551204726,2098473606,46.10809076
39696,2002,LSO,2304335171,2304335171,71358132.26,3.096690671
39697,2002,LUX,232316507.7,232316507.7,143298145,61.68229131
39698,2002,MAR,37504179888,37504179888,4706658514,12.54969054
39699,2002,MDA,180346636,180346636,0,0
39700,2002,MDG,88611537586,88611537586,18578170125,20.96585911
39701,2002,MEX,3.22843E+11,3.22843E+11,59225783054,18.34507896
39702,2002,MKD,8242350876,8242350876,1755497703,21.29850731
39703,2002,MLI,3285868932,3285868932,3223339038,98.09700584
39704,2002,MMR,1.48533E+11,1.48533E+11,11322743659,7.623029486
39705,2002,MNE,1678384213,1678384213,839331430.4,50.00830108
39706,2002,MNG,71364037020,71364037020,57170835839,80.11154949
39707,2002,MNP,16117677043,16117677043,17380165.22,0.107832941
39708,2002,MOZ,9708529683,9708529683,10648359804,109.6804578
39709,2002,MRT,1031775463,1031775463,0,0
39710,2002,MSR,16169993.68,16169993.68,0,0
39711,2002,MTQ,545233023.2,545233023.2,310492187.4,56.94669512
39712,2002,MUS,600031743.6,600031743.6,67912210.96,11.31810303
39713,2002,MWI,18328931222,18328931222,15045286950,82.08491138
39714,2002,MYS,48667368425,48667368425,14702150557,30.20946279
39715,2002,MYT,68455246203,68455246203,7207587.862,0.010528905
39716,2002,NAM,97455366828,97455366828,1.24724E+11,127.9804812
39717,2002,NCL,46860378857,46860378857,311077215.3,0.663838456
39718,2002,NER,78359754158,78359754158,78376049252,100.0207952
39719,2002,NGA,14556010427,14556010427,15640960264,107.4536209
39720,2002,NIC,21025366012,21025366012,19461595440,92.56245731
39721,2002,NOR,14853619458,14853619458,6398264202,43.07545524
39722,2002,NPL,32538373082,32538373082,24870934920,76.43570518
39723,2002,NZL,1.91888E+11,1.91888E+11,10942646225,5.70262149
39724,2002,OMN,9355409468,9355409468,4404854610,47.0835042
39725,2002,PAK,20064115978,20064115978,8946129176,44.58770666
39726,2002,PAN,23004130803,23004130803,13492006085,58.65036241
39727,2002,PER,1.74113E+11,1.74113E+11,87323816144,50.15367028
39728,2002,PHL,74197946484,74197946484,25278310633,34.06874695
39729,2002,PNG,39134788419,39134788419,5658434668,14.45883547
39730,2002,POL,5961386005,5961386005,4850220614,81.36062
39731,2002,PRI,1885563155,1885563155,593691660.8,31.48617214
39732,2002,PRK,1127710544,1127710544,0,0
39733,2002,PRT,13507032417,13507032417,6824452293,50.5251789
39734,2002,PRY,4814143497,4814143497,4298204090,89.28284113
39735,2002,PSE,1899381100,1899381100,379504192.3,19.98041321
39736,2002,PYF,126371282.6,126371282.6,0,0
39737,2002,REU,1375671690,1375671690,150850731,10.96560554
39738,2002,ROU,29660168249,29660168249,10869461307,36.64666099
39739,2002,RUS,4.51294E+11,4.51294E+11,1.79241E+11,39.7171286
39740,2002,RWA,5809084522,5809084522,2209364114,38.0329139
39741,2002,SAU,25307037331,25307037331,14209306404,56.14764865
39742,2002,SDN,9534571050,9534571050,8399680300,88.09709694
39743,2002,SEN,8543309588,8543309588,8164475980,95.56572773
39744,2002,SGS,3496304723,3496304723,0,0
39745,2002,SHN,188119019.5,188119019.5,81276028.75,43.20457813
39746,2002,SJM,59328163374,59328163374,47948777915,80.81958919
39747,2002,SLB,6998809470,6998809470,104202059.3,1.488854066
39748,2002,SLE,4209833796,4209833796,1615614476,38.37715584
39749,2002,SLV,3202520351,3202520351,71509911.47,2.232926059
39750,2002,SOM,9617525883,9617525883,0,0
39751,2002,SRB,9924814813,9924814813,3024308136,30.47218707
39752,2002,SSD,51819760793,51819760793,26529568989,51.19585383
39753,2002,STP,777443271.1,777443271.1,0,0
39754,2002,SUR,39376384561,39376384561,16506986931,41.9210324
39755,2002,SVK,12886764181,12886764181,5356193601,41.56352615
39756,2002,SVN,5008062138,5008062138,1210430402,24.16963624
39757,2002,SWE,14249867777,14249867777,11660797855,81.83091968
39758,2002,SWZ,1904360504,1904360504,471392277.8,24.75331098
39759,2002,SYC,141803298.1,141803298.1,104374256.6,73.60495697
39760,2002,SYR,5254678484,5254678484,0,0
39761,2002,TCD,1739715614,1739715614,1739711484,99.99976263
39762,2002,TGO,2165621490,2165621490,2075182105,95.82386001
39763,2002,THA,81468891068,81468891068,56952464870,69.90700883
39764,2002,TJK,8531617644,8531617644,2958365302,34.67531511
39765,2002,TKM,15616698481,15616698481,4062798860,26.01573479
39766,2002,TLS,5335904599,5335904599,545730956.2,10.22752461
39767,2002,TON,70322026.57,70322026.57,0,0
39768,2002,TTO,537181760.9,537181760.9,224649385.7,41.81999503
39769,2002,TUN,9491864350,9491864350,5109211247,53.82726785
39770,2002,TUR,39446693366,39446693366,1363705246,3.457083801
39771,2002,TWN,6513135462,6513135462,5535103251,84.98369616
39772,2002,TZA,1.79575E+11,1.79575E+11,1.76079E+11,98.05267465
39773,2002,UGA,21904875127,21904875127,23767374629,108.5026712
39774,2002,UKR,3832586985,3832586985,646367023.2,16.86503205
39775,2002,USA,4.36424E+11,4.36424E+11,1.10891E+11,25.40905245
39776,2002,UZB,15860987882,15860987882,5097073239,32.13591283
39777,2002,VCT,214303794,214303794,146425837.5,68.32629268
39778,2002,VEN,1.81588E+11,1.81588E+11,1.56666E+11,86.27577188
39779,2002,VGB,9338983.318,9338983.318,355335.7753,3.804865725
39780,2002,VIR,29303051.36,29303051.36,2908946.32,9.927110605
39781,2002,VNM,33351781153,33351781153,9014381185,27.02818522
39782,2002,VUT,3832428910,3832428910,284888187.5,7.433619622
39783,2002,WSM,1102962723,1102962723,120163320.3,10.89459488
39784,2002,YEM,1930342980,1930342980,0,0
39785,2002,ZAF,1.80058E+11,1.80058E+11,59353215155,32.96345484
39786,2002,ZMB,38977467606,38977467606,33632082746,86.28596164
39787,2002,ZWE,14490246292,14490246292,13261822217,91.52240721
39788,2002,NA,8071363525,8071363525,0,0
39789,2003,AFG,16331460902,16331460902,14786016.63,0.090537011
39790,2003,AGO,18350580764,18350580764,15231525189,83.00295988
39791,2003,ALB,6981720191,6981720191,678240432.3,9.714517536
39792,2003,AND,474631265.5,474631265.5,84910663.18,17.88981666
39793,2003,ARE,122931159.8,122931159.8,0,0
39794,2003,ARG,1.41206E+11,1.41206E+11,80324324593,56.8843676
39795,2003,ARM,11021516898,11021516898,3501510196,31.76976662
39796,2003,ASM,2522538123,2522538123,398350.8501,0.015791668
39797,2003,ATA,31399811.85,31399811.85,0,0
39798,2003,ATF,2627109984,2627109984,0,0
39799,2003,AUS,1.12166E+11,1.12166E+11,49649623394,44.2645003
39800,2003,AUT,12632799987,12632799987,9185348074,72.71031034
39801,2003,AZE,11698672988,11698672988,3813519397,32.59788013
39802,2003,BDI,1140478579,1140478579,1033938992,90.65834386
39803,2003,BEL,3229304257,3229304257,895411645.4,27.72769532
39804,2003,BES,40883902.37,40883902.37,21126562.09,51.67452436
39805,2003,BFA,79401708.17,79401708.17,79396579.61,99.993541
39806,2003,BGD,1333561822,1333561822,275498542,20.65885042
39807,2003,BGR,23713397484,23713397484,7575115454,31.94445443
39808,2003,BIH,982214131.5,982214131.5,83931345.7,8.545116896
39809,2003,BLZ,24137903141,24137903141,8115399456,33.62097946
39810,2003,BOL,1.38246E+11,1.38246E+11,1.01125E+11,73.14896621
39811,2003,BRA,4.20208E+11,4.20208E+11,2.08332E+11,49.57821067
39812,2003,BRN,1736355118,1736355118,782324830.1,45.05557774
39813,2003,BTN,13806202681,13806202681,11115752271,80.51274147
39814,2003,BWA,8916372422,8916372422,0,0
39815,2003,CAF,36174744975,36174744975,35599453953,98.4096888
39816,2003,CAN,62756754478,62756754478,14963778055,23.84409165
39817,2003,CHE,5464191470,5464191470,934284831.4,17.09831796
39818,2003,CHL,52892758432,52892758432,33344408766,63.04153868
39819,2003,CHN,7.16106E+11,7.16106E+11,26908868953,3.75766515
39820,2003,CIV,13233237214,13233237214,12856941313,97.15643349
39821,2003,CMR,13779322218,13779322218,11018516977,79.96414339
39822,2003,COD,70458032007,70458032007,45923198768,65.17808894
39823,2003,COG,15310919460,15310919460,6535149532,42.68293324
39824,2003,COK,2600360.171,2600360.171,0,0
39825,2003,COL,94192789942,94192789942,63827024595,67.76211283
39826,2003,COM,1509128138,1509128138,204331.0825,0.013539677
39827,2003,CPV,8759049410,8759049410,0,0
39828,2003,CRI,33687817760,33687817760,16234729663,48.19169285
39829,2003,CUB,6618478570,6618478570,1551128044,23.43632344
39830,2003,CYP,1938793668,1938793668,167015265.3,8.614390898
39831,2003,CZE,6943852822,6943852822,5270325298,75.89915042
39832,2003,DEU,23340999970,23340999970,12042233920,51.59262215
39833,2003,DJI,548131161.6,548131161.6,0,0
39834,2003,DMA,233350928.1,233350928.1,100303710.6,42.98406329
39835,2003,DOM,7378792838,7378792838,2609881322,35.3700311
39836,2003,DZA,1.86065E+11,1.86065E+11,80333374175,43.17487201
39837,2003,ECU,97748622037,97748622037,35609254144,36.42941803
39838,2003,EGY,28131495821,28131495821,14233519367,50.59638299
39839,2003,ERI,10652979757,10652979757,4160273853,39.05267773
39840,2003,ESP,1.80743E+11,1.80743E+11,73439476684,40.63190255
39841,2003,ETH,1.2756E+11,1.2756E+11,51579900450,40.43587773
39842,2003,FIN,12288036249,12288036249,11015327503,89.64270026
39843,2003,FJI,18766331090,18766331090,405908678.7,2.162962365
39844,2003,FLK,424671618,424671618,10665069.68,2.511368604
39845,2003,FRA,40870705604,40870705604,20442138495,50.01660283
39846,2003,FRO,15888262.24,15888262.24,0,0
39847,2003,FSM,149584532.9,149584532.9,0,0
39848,2003,GAB,27142642220,27142642220,23473476088,86.48191247
39849,2003,GBR,20261279591,20261279591,16715414558,82.49930357
39850,2003,GEO,15839349139,15839349139,4060569071,25.63595913
39851,2003,GHA,4357221634,4357221634,3748681887,86.03376651
39852,2003,GIB,177399899.6,177399899.6,0,0
39853,2003,GIN,3118335866,3118335866,2565424408,82.26902163
39854,2003,GLP,392009845.6,392009845.6,367124690.2,93.65190552
39855,2003,GNQ,3312094660,3312094660,3311991314,99.99687974
39856,2003,GRC,40993725279,40993725279,19113443546,46.62529062
39857,2003,GRD,33433398.72,33433398.72,19882594.54,59.46925919
39858,2003,GRL,25393699318,25393699318,11215303502,44.16569387
39859,2003,GTM,51729613845,51729613845,13395889206,25.89597758
39860,2003,GUF,22336553322,22336553322,1624079771,7.270950661
39861,2003,GUY,2521603105,2521603105,0,0
39862,2003,HKG,776755434.9,776755434.9,553868328.4,71.30536892
39863,2003,HMD,391219532.6,391219532.6,391219532.6,100
39864,2003,HND,20013192139,20013192139,18361404926,91.746508
39865,2003,HRV,19831243938,19831243938,6164217280,31.08336169
39866,2003,HTI,4709932936,4709932936,318629710.5,6.765058331
39867,2003,HUN,4994811143,4994811143,1856202538,37.16261706
39868,2003,IDN,2.44273E+11,2.44273E+11,40598594681,16.62014098
39869,2003,IND,1.50902E+11,1.50902E+11,42359050967,28.07051622
39870,2003,IRL,3395766683,3395766683,1051559060,30.96676414
39871,2003,IRN,75916321457,75916321457,65446929831,86.20930068
39872,2003,IRQ,3770694290,3770694290,1148955768,30.4706688
39873,2003,ISL,11275891132,11275891132,4027726508,35.71980663
39874,2003,ISR,7274151186,7274151186,1141320322,15.69008249
39875,2003,ITA,59517508330,59517508330,31101658971,52.25631893
39876,2003,JAM,6191755671,6191755671,3801879130,61.40227961
39877,2003,JOR,7503151500,7503151500,510753828.9,6.807190671
39878,2003,JPN,3.19625E+11,3.19625E+11,58004449901,18.14766145
39879,2003,KAZ,44916991381,44916991381,9189621721,20.45912123
39880,2003,KEN,60383752799,60383752799,36066244482,59.72839184
39881,2003,KGZ,2159779593,2159779593,1248656608,57.81407565
39882,2003,KHM,43270945271,43270945271,11516537335,26.61494281
39883,2003,KNA,65942608.97,65942608.97,0,0
39884,2003,KOR,1295433536,1295433536,304695511.5,23.52073673
39885,2003,LAO,51267444609,51267444609,32755110787,63.89066402
39886,2003,LBN,2516835227,2516835227,331466895.5,13.16998792
39887,2003,LBR,11423112135,11423112135,3593104699,31.45469165
39888,2003,LBY,3684771.576,3684771.576,0,0
39889,2003,LCA,240337066,240337066,93679906.75,38.97855138
39890,2003,LIE,10126161.97,10126161.97,10229729.51,101.0227719
39891,2003,LKA,4551204726,4551204726,2098473606,46.10809076
39892,2003,LSO,2304335171,2304335171,71358132.26,3.096690671
39893,2003,LUX,232316507.7,232316507.7,144713672.5,62.2916012
39894,2003,MAR,37504179888,37504179888,4706658514,12.54969054
39895,2003,MDA,180346636,180346636,0,0
39896,2003,MDG,88611537586,88611537586,19863244229,22.4160925
39897,2003,MEX,3.22843E+11,3.22843E+11,60602856933,18.7716251
39898,2003,MKD,8242350876,8242350876,1776024086,21.54754284
39899,2003,MLI,3285868932,3285868932,3223339038,98.09700584
39900,2003,MMR,1.48533E+11,1.48533E+11,14183280677,9.548884093
39901,2003,MNE,1678384213,1678384213,839331430.4,50.00830108
39902,2003,MNG,71364037020,71364037020,57269356877,80.24960368
39903,2003,MNP,16117677043,16117677043,17380165.22,0.107832941
39904,2003,MOZ,9708529683,9708529683,11274275088,116.1275235
39905,2003,MRT,1031775463,1031775463,0,0
39906,2003,MSR,16169993.68,16169993.68,0,0
39907,2003,MTQ,545233023.2,545233023.2,310493201.5,56.94688112
39908,2003,MUS,600031743.6,600031743.6,67912210.96,11.31810303
39909,2003,MWI,18328931222,18328931222,15045286950,82.08491138
39910,2003,MYS,48667368425,48667368425,14702150557,30.20946279
39911,2003,MYT,68455246203,68455246203,7620547.358,0.01113216
39912,2003,NAM,97455366828,97455366828,1.25519E+11,128.795935
39913,2003,NCL,46860378857,46860378857,311077215.3,0.663838456
39914,2003,NER,78359754158,78359754158,78376049252,100.0207952
39915,2003,NGA,14556010427,14556010427,15640960264,107.4536209
39916,2003,NIC,21025366012,21025366012,19461595440,92.56245731
39917,2003,NOR,14853619458,14853619458,6759195490,45.50537671
39918,2003,NPL,32538373082,32538373082,24870934920,76.43570518
39919,2003,NZL,1.91888E+11,1.91888E+11,10947322200,5.705058315
39920,2003,OMN,9355409468,9355409468,4404854610,47.0835042
39921,2003,PAK,20064115978,20064115978,8946129176,44.58770666
39922,2003,PAN,23004130803,23004130803,13492006085,58.65036241
39923,2003,PER,1.74113E+11,1.74113E+11,94418592778,54.2284932
39924,2003,PHL,74197946484,74197946484,29722557357,40.05846356
39925,2003,PNG,39134788419,39134788419,5704024706,14.57533038
39926,2003,POL,5961386005,5961386005,4853953771,81.42324229
39927,2003,PRI,1885563155,1885563155,593691660.8,31.48617214
39928,2003,PRK,1127710544,1127710544,0,0
39929,2003,PRT,13507032417,13507032417,8045669372,59.56652153
39930,2003,PRY,4814143497,4814143497,4298204090,89.28284113
39931,2003,PSE,1899381100,1899381100,393968034.1,20.74191609
39932,2003,PYF,126371282.6,126371282.6,0,0
39933,2003,REU,1375671690,1375671690,150850731,10.96560554
39934,2003,ROU,29660168249,29660168249,10869461307,36.64666099
39935,2003,RUS,4.51294E+11,4.51294E+11,1.79299E+11,39.7299031
39936,2003,RWA,5809084522,5809084522,2209364114,38.0329139
39937,2003,SAU,25307037331,25307037331,14209306404,56.14764865
39938,2003,SDN,9534571050,9534571050,8399680300,88.09709694
39939,2003,SEN,8543309588,8543309588,8164475980,95.56572773
39940,2003,SGS,3496304723,3496304723,0,0
39941,2003,SHN,188119019.5,188119019.5,81276028.75,43.20457813
39942,2003,SJM,59328163374,59328163374,52499799609,88.49051888
39943,2003,SLB,6998809470,6998809470,104202059.3,1.488854066
39944,2003,SLE,4209833796,4209833796,1615614476,38.37715584
39945,2003,SLV,3202520351,3202520351,71509911.47,2.232926059
39946,2003,SOM,9617525883,9617525883,0,0
39947,2003,SRB,9924814813,9924814813,3024308136,30.47218707
39948,2003,SSD,51819760793,51819760793,26529568989,51.19585383
39949,2003,STP,777443271.1,777443271.1,0,0
39950,2003,SUR,39376384561,39376384561,16506986931,41.9210324
39951,2003,SVK,12886764181,12886764181,6385238151,49.54880885
39952,2003,SVN,5008062138,5008062138,1210430402,24.16963624
39953,2003,SWE,14249867777,14249867777,11712627000,82.19463635
39954,2003,SWZ,1904360504,1904360504,471392277.8,24.75331098
39955,2003,SYC,141803298.1,141803298.1,104374256.6,73.60495697
39956,2003,SYR,5254678484,5254678484,0,0
39957,2003,TCD,1739715614,1739715614,1739711484,99.99976263
39958,2003,TGO,2165621490,2165621490,2075191703,95.8243032
39959,2003,THA,81468891068,81468891068,56952464870,69.90700883
39960,2003,TJK,8531617644,8531617644,2958365302,34.67531511
39961,2003,TKM,15616698481,15616698481,4062798860,26.01573479
39962,2003,TLS,5335904599,5335904599,545730956.2,10.22752461
39963,2003,TON,70322026.57,70322026.57,0,0
39964,2003,TTO,537181760.9,537181760.9,224649385.7,41.81999503
39965,2003,TUN,9491864350,9491864350,5109211247,53.82726785
39966,2003,TUR,39446693366,39446693366,1363705246,3.457083801
39967,2003,TWN,6513135462,6513135462,5535103251,84.98369616
39968,2003,TZA,1.79575E+11,1.79575E+11,1.76079E+11,98.05267465
39969,2003,UGA,21904875127,21904875127,23767374629,108.5026712
39970,2003,UKR,3832586985,3832586985,646367023.2,16.86503205
39971,2003,USA,4.36424E+11,4.36424E+11,1.13345E+11,25.97130933
39972,2003,UZB,15860987882,15860987882,5097073239,32.13591283
39973,2003,VCT,214303794,214303794,146425837.5,68.32629268
39974,2003,VEN,1.81588E+11,1.81588E+11,1.56666E+11,86.27577188
39975,2003,VGB,9338983.318,9338983.318,355335.7753,3.804865725
39976,2003,VIR,29303051.36,29303051.36,2908946.32,9.927110605
39977,2003,VNM,33351781153,33351781153,10436245372,31.29141836
39978,2003,VUT,3832428910,3832428910,284888187.5,7.433619622
